price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
179,30,83,1,292,False,True,False,False,False,False
55,1,19,1,311,False,False,True,False,True,False
110,2,61,1,264,False,True,False,False,True,False
325,5,89,1,153,False,True,False,False,False,False
75,30,65,3,219,False,False,True,False,True,False
300,1,40,1,0,True,False,False,False,False,False
130,30,80,2,332,False,True,False,False,True,False
190,30,136,1,120,False,True,False,False,False,False
200,3,100,1,191,False,True,False,False,False,False
180,2,125,3,248,True,False,False,False,False,False
350,5,40,1,67,True,False,False,False,False,False
160,4,0,1,0,False,True,False,False,False,False
195,30,139,4,325,False,True,False,False,False,False
241,30,0,1,249,False,True,False,False,False,False
300,7,2,1,0,False,True,False,False,False,False
75,28,49,1,313,False,False,True,False,False,False
100,5,8,1,0,False,True,False,False,False,False
399,1,0,1,12,False,True,False,False,False,False
85,5,124,1,69,True,False,False,False,True,False
80,21,5,1,0,True,False,False,False,False,False
55,1,147,1,293,True,False,False,False,True,False
438,1,43,11,363,True,False,False,False,True,False
110,6,8,1,4,True,False,False,False,False,False
200,2,37,1,257,False,True,False,False,False,False
279,1,120,11,362,True,False,False,False,True,False
137,1,24,1,0,True,False,False,False,False,False
280,3,5,1,365,True,False,False,False,False,False
199,30,242,1,102,True,False,False,False,False,False
71,4,229,1,26,False,True,False,False,True,False
42,2,108,2,302,False,False,False,False,True,False
180,2,181,1,280,True,False,False,False,False,False
226,5,34,1,302,False,True,False,False,False,False
85,3,5,1,281,True,False,False,False,True,False
135,1,5,1,0,False,True,False,False,False,False
79,4,60,2,297,False,False,True,False,False,False
154,1,238,1,246,False,True,False,False,False,False
199,3,34,28,60,True,False,False,False,False,False
700,3,131,4,296,False,True,False,False,False,False
246,4,6,1,0,False,True,False,False,False,False
125,60,4,1,364,False,True,False,False,True,False
100,1,7,4,281,True,False,False,False,True,False
295,5,125,1,0,True,False,False,False,False,False
150,3,0,1,0,True,False,False,False,True,False
119,1,49,1,0,False,True,False,False,False,False
125,1,11,2,365,False,True,False,False,True,False
400,5,0,2,365,False,True,False,False,False,False
850,3,107,1,249,False,True,False,False,False,False
129,2,241,1,303,True,False,False,False,True,False
140,1,176,1,300,False,True,False,False,True,False
115,4,151,2,323,False,True,False,False,True,False
200,3,49,2,0,False,True,False,False,False,False
96,120,13,1,204,True,False,False,False,False,False
199,3,33,28,60,True,False,False,False,False,False
199,3,24,28,84,True,False,False,False,False,False
199,3,59,28,60,True,False,False,False,False,False
69,1,2,1,303,True,False,False,False,True,False
185,2,16,1,261,False,True,False,False,False,False
81,2,72,1,0,False,True,False,False,True,False
199,3,24,28,60,True,False,False,False,False,False
199,3,23,28,60,True,False,False,False,False,False
199,3,43,28,60,True,False,False,False,False,False
199,3,30,28,56,True,False,False,False,False,False
199,3,39,28,84,True,False,False,False,False,False
349,3,8,28,58,True,False,False,False,True,False
249,3,3,28,60,True,False,False,False,True,False
299,3,6,28,60,True,False,False,False,True,False
179,3,4,28,81,True,False,False,False,True,False
54,5,56,3,365,False,False,True,False,True,False
599,3,7,28,60,True,False,False,False,True,False
110,1,2,1,0,True,False,False,False,False,False
220,2,178,1,297,True,False,False,False,False,False
89,30,30,1,91,True,False,False,False,True,False
170,2,190,1,315,True,False,False,False,False,False
495,7,25,2,338,False,True,False,False,False,False
80,10,81,2,40,False,False,True,False,False,False
760,2,7,1,361,False,True,False,False,False,False
98,4,216,1,288,True,False,False,False,True,False
125,30,31,1,218,True,False,False,False,False,False
48,90,53,2,1,True,False,False,False,True,False
64,3,247,2,117,True,False,False,False,True,False
154,3,233,1,0,True,False,False,False,False,False
139,3,135,1,204,True,False,False,False,False,False
75,4,20,1,0,False,False,True,False,True,False
325,4,46,1,20,False,True,False,False,False,False
195,365,10,1,0,False,True,False,False,False,False
58,1,143,1,0,False,True,False,False,True,False
250,2,21,4,333,False,False,False,True,False,False
50,7,0,4,189,False,False,False,True,True,False
125,2,8,4,353,False,False,False,True,False,False
70,7,4,2,0,True,False,False,False,False,False
189,2,314,2,206,False,True,False,False,False,False
130,3,18,1,1,True,False,False,False,False,False
145,7,11,1,0,False,True,False,False,False,False
101,7,51,1,307,False,True,False,False,True,False
95,5,20,1,0,False,True,False,False,True,False
375,7,8,1,0,False,True,False,False,False,False
153,31,59,1,27,False,True,False,False,False,False
92,4,54,1,27,True,False,False,False,False,False
80,5,10,1,348,False,True,False,False,True,False
300,4,153,4,246,False,True,False,False,False,False
145,3,110,1,15,True,False,False,False,False,False
88,2,69,2,0,False,True,False,False,True,False
155,1,1,1,5,False,True,False,False,False,False
185,180,24,1,0,True,False,False,False,False,False
73,2,95,2,0,False,False,True,False,True,False
225,2,129,1,107,False,True,False,False,False,False
85,7,171,2,144,False,True,False,False,True,False
99,2,20,1,98,True,False,False,False,True,False
48,90,17,2,0,True,False,False,False,True,False
200,5,8,1,0,False,True,False,False,False,False
485,7,11,1,0,False,True,False,False,False,False
310,5,5,1,89,False,True,False,False,False,False
110,4,0,1,354,True,False,False,False,False,False
109,30,36,5,286,False,True,False,False,False,False
167,30,16,5,252,False,True,False,False,False,False
147,15,5,1,189,True,False,False,False,False,False
220,4,0,1,0,False,True,False,False,False,False
195,4,68,1,271,False,True,False,False,False,False
199,28,89,1,0,False,True,False,False,False,False
65,30,10,1,0,False,True,False,False,True,False
55,1,38,1,0,False,False,True,False,True,False
50,2,15,1,337,False,False,False,False,True,False
60,2,20,1,347,True,False,False,False,True,False
99,3,25,2,127,False,True,False,False,True,False
130,2,35,1,41,False,True,False,False,False,False
290,30,1,1,0,True,False,False,False,False,False
350,3,64,1,18,False,True,False,False,False,False
50,3,26,1,158,True,False,False,False,True,False
96,2,244,1,270,False,False,True,False,True,False
45,15,21,3,88,True,False,False,False,True,False
85,2,270,2,306,False,False,True,False,True,False
34,10,16,3,216,True,False,False,False,True,False
250,3,24,1,16,False,True,False,False,False,False
190,1,30,2,365,True,False,False,False,True,False
75,2,5,2,365,True,False,False,False,True,False
93,4,115,1,312,True,False,False,False,False,False
60,5,9,2,33,True,False,False,False,True,False
65,5,45,2,0,True,False,False,False,True,False
125,365,19,1,365,False,True,False,False,False,False
300,3,5,1,27,False,True,False,False,False,False
150,2,203,1,300,False,True,False,False,False,False
56,122,20,1,216,False,True,False,False,False,False
299,3,49,1,365,False,True,False,False,False,False
60,4,6,1,303,True,False,False,False,True,False
88,5,7,1,0,True,False,False,False,False,False
60,2,35,2,161,True,False,False,False,True,False
1300,5,28,4,297,False,True,False,False,False,False
200,6,0,1,0,False,True,False,False,True,False
99,2,54,1,50,False,True,False,False,True,False
110,3,115,2,28,True,False,False,False,False,False
135,5,6,1,317,True,False,False,False,False,False
110,15,1,1,275,False,True,False,False,False,False
165,3,204,1,80,True,False,False,False,False,False
127,180,1,1,365,True,False,False,False,False,False
402,3,89,1,340,True,False,False,False,False,False
85,6,130,2,97,False,True,False,False,True,False
75,7,15,3,365,True,False,False,False,True,False
139,30,52,1,314,False,True,False,False,False,False
70,6,58,1,0,True,False,False,False,False,False
50,3,208,1,339,False,True,False,False,True,False
30,5,3,1,0,False,False,True,False,True,False
250,30,7,1,35,False,True,False,False,False,False
64,1,1,1,0,True,False,False,False,True,False
300,3,2,1,365,False,True,False,False,False,False
800,4,122,1,257,True,False,False,False,False,False
100,3,63,2,5,True,False,False,False,False,False
250,5,26,1,0,True,False,False,False,False,False
200,27,1,1,0,False,True,False,False,False,False
140,5,14,1,0,True,False,False,False,False,False
130,1,107,1,304,False,True,False,False,True,False
90,30,3,1,286,True,False,False,False,False,False
90,3,107,1,0,False,True,False,False,False,False
97,3,29,1,118,True,False,False,False,True,False
91,6,69,1,265,True,False,False,False,False,False
125,3,232,1,303,True,False,False,False,True,False
75,7,0,1,0,True,False,False,False,True,False
180,7,24,2,125,False,True,False,False,False,False
300,7,0,2,354,True,False,False,False,False,False
100,19,5,2,6,True,False,False,False,False,False
175,3,10,1,0,False,True,False,False,False,False
65,4,36,2,80,True,False,False,False,True,False
240,5,94,1,134,False,True,False,False,False,False
300,6,1,1,0,False,True,False,False,True,False
385,1,63,1,364,False,True,False,False,False,False
47,15,5,1,0,True,False,False,False,True,False
110,3,238,1,297,True,False,False,False,False,False
75,2,101,1,0,False,True,False,False,True,False
100,3,21,3,43,True,False,False,False,False,False
165,2,72,1,10,False,True,False,False,False,False
300,2,40,1,0,True,False,False,False,False,False
140,3,103,1,189,True,False,False,False,False,False
120,6,66,2,17,True,False,False,False,False,False
175,3,35,1,289,True,False,False,False,False,False
275,31,121,1,305,True,False,False,False,False,False
179,8,15,1,0,False,True,False,False,False,False
189,2,13,1,0,True,False,False,False,False,False
219,2,129,1,220,False,True,False,False,False,False
450,20,157,1,0,False,True,False,False,False,False
249,5,8,1,0,False,True,False,False,False,False
65,2,5,1,362,False,False,True,False,True,False
250,4,46,1,121,True,False,False,False,False,False
139,30,37,1,153,False,True,False,False,False,False
209,7,14,1,205,False,True,False,False,False,False
120,5,37,1,310,True,False,False,False,False,False
70,5,1,1,0,False,False,True,False,False,False
90,3,209,1,236,False,True,False,False,True,False
199,3,4,1,200,False,True,False,False,False,False
50,60,17,2,74,True,False,False,False,True,False
100,5,0,1,0,True,False,False,False,False,False
110,1,0,1,0,False,True,False,False,False,False
157,4,54,2,12,True,False,False,False,False,False
199,3,43,28,84,True,False,False,False,False,False
192,3,7,1,0,False,False,True,False,False,False
199,3,75,28,84,True,False,False,False,False,False
150,1,88,1,0,False,True,False,False,False,False
199,3,73,28,56,True,False,False,False,False,False
199,3,89,28,62,True,False,False,False,False,False
199,3,23,28,81,True,False,False,False,False,False
105,3,11,1,0,True,False,False,False,False,False
135,28,84,6,310,True,False,False,False,True,False
199,3,54,28,60,True,False,False,False,False,False
125,3,17,1,0,True,False,False,False,True,False
60,7,1,2,0,True,False,False,False,True,False
85,1,73,1,0,True,False,False,False,False,False
300,3,36,1,29,False,True,False,False,False,False
75,2,98,2,264,True,False,False,False,True,False
55,1,63,2,341,False,False,True,False,True,False
44,5,2,1,0,True,False,False,False,True,False
55,5,18,3,0,True,False,False,False,True,False
30,3,24,3,0,True,False,False,False,True,False
35,3,1,1,0,True,False,False,False,True,False
70,1,2,1,363,True,False,False,False,True,False
130,14,23,1,25,True,False,False,False,False,False
52,2,93,4,0,True,False,False,False,True,False
75,3,0,1,358,True,False,False,False,True,False
190,3,0,2,0,False,True,False,False,True,False
250,5,152,1,109,False,True,False,False,False,False
100,1,119,2,289,True,False,False,False,False,False
130,4,9,1,188,True,False,False,False,False,False
140,2,44,1,260,False,True,False,False,True,False
75,2,158,1,168,True,False,False,False,True,False
150,7,12,1,0,False,True,False,False,False,False
90,3,51,1,311,False,True,False,False,False,False
295,1,0,1,146,False,True,False,False,False,False
150,2,11,1,2,False,True,False,False,False,False
180,3,236,2,242,True,False,False,False,False,False
135,3,16,1,0,True,False,False,False,True,False
65,5,123,1,46,True,False,False,False,True,False
99,3,14,1,365,False,True,False,False,True,False
149,14,65,1,364,True,False,False,False,True,False
59,1,50,1,352,False,False,False,True,True,False
75,3,33,3,301,False,True,False,False,True,False
75,3,30,3,322,False,True,False,False,True,False
75,3,13,1,298,True,False,False,False,True,False
109,30,18,5,285,False,True,False,False,False,False
225,4,1,1,342,True,False,False,False,False,False
86,3,216,1,250,False,True,False,False,True,False
52,2,98,1,326,False,False,True,False,True,False
100,2,61,1,90,True,False,False,False,True,False
99,30,13,9,289,False,True,False,False,False,False
89,3,136,1,193,False,True,False,False,True,False
135,2,39,2,293,True,False,False,False,False,False
199,14,65,1,155,False,True,False,False,False,False
89,3,62,1,189,True,False,False,False,False,False
110,3,47,1,248,False,True,False,False,True,False
120,2,42,1,238,True,False,False,False,False,False
59,3,207,2,284,True,False,False,False,True,False
49,4,72,2,343,True,False,False,False,True,False
79,14,22,1,268,True,False,False,False,True,False
135,30,25,1,249,False,True,False,False,False,False
185,2,215,1,291,True,False,False,False,False,False
225,4,26,1,0,True,False,False,False,False,False
245,5,18,1,0,False,True,False,False,False,False
115,3,18,1,31,False,True,False,False,False,False
325,2,320,1,0,True,False,False,False,False,False
95,2,160,2,79,True,False,False,False,True,False
120,2,78,1,0,False,True,False,False,True,False
499,30,64,1,157,False,True,False,False,False,False
75,2,219,2,277,True,False,False,False,True,False
109,1,66,1,353,False,True,False,False,True,False
160,3,25,1,0,True,False,False,False,False,False
219,4,102,2,280,False,True,False,False,False,False
159,2,32,1,7,False,True,False,False,False,False
180,3,15,6,266,True,False,False,False,True,False
150,5,1,1,0,False,True,False,False,False,False
106,3,12,1,271,False,True,False,False,False,False
299,10,19,1,101,False,True,False,False,False,False
179,3,297,1,205,False,True,False,False,False,False
165,3,12,1,343,True,False,False,False,False,False
500,4,9,1,0,True,False,False,False,False,False
250,15,9,1,190,False,True,False,False,False,False
87,7,46,2,310,False,True,False,False,True,False
79,4,42,2,52,True,False,False,False,True,False
75,2,118,3,312,False,True,False,False,True,False
200,30,53,1,0,True,False,False,False,False,False
80,1,15,1,329,False,True,False,False,True,False
115,3,64,4,333,True,False,False,False,False,False
115,3,51,4,327,True,False,False,False,False,False
